,,GRF_1h_(Normalized),GRF_1h_(Normalized),GRF_1l_(Normalized),GRF_1l_(Normalized),GRF_2h_(Normalized),GRF_2h_(Normalized),GRF_2l_(Normalized),GRF_2l_(Normalized),GRF_(Normalized),GRF_(Normalized),GRF_diff_(Normalized),GRF_diff_(Normalized),Impulse_1h_(Normalized),Impulse_1h_(Normalized),Impulse_1l_(Normalized),Impulse_1l_(Normalized),Velocity,Velocity
,,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI
Style,Time,,,,,,,,,,,,,,,,,,
SF,2073.0,33.32725,29.507498825228552,50.233,45.98698783679817,0.40917108604204977,0.36074159809210143,0.6153424401535246,0.5605136605645696,1.0245135261955745,0.7022081193648531,0.7719089229535059,0.5984120399456119,1146.283583471351,75.83929682146403,909.0828427268953,72.23492612176142,-6.681887431089249,1.2769652966711944
SF,2074.0,33.24575,29.494021272163902,50.07525,45.8996455624406,0.4082531927555941,0.360473412838704,0.6130473567501901,0.5594795215316575,1.0213005495057843,0.7013899634228117,0.7667804466539796,0.5975261491791456,1146.3168699713508,75.84406421493874,909.1329968518952,72.26083745593844,-6.6906711740514,1.2771860787464662
SF,2075.0,33.20075,29.460469320698024,50.0045,45.84164414071552,0.4081093238339794,0.35995019251821525,0.6117253054757456,0.5588046355908529,1.0198346293097251,0.7005869124468259,0.7630139681350565,0.5968728773228104,1146.3500932213508,75.84881810545009,909.1830367268952,72.28671621218743,-6.699457256461992,1.2774063315269166
SF,2076.0,33.183,29.467689858096556,49.85475,45.787890498561616,0.40720149018098883,0.36000508044660323,0.6105044629582899,0.5581089752914763,1.0177059531392787,0.6998937247409536,0.7596045653478838,0.5967374532698208,1146.3832850963508,75.85355590151178,909.2329663518952,72.31255530348831,-6.708245136170767,1.2776259700043244
SF,2077.0,33.143,29.466365940815734,49.7055,45.71876215866619,0.4064762038708712,0.3599328523386842,0.6087954117718264,0.5572586320812977,1.0152716156426975,0.6992104377959305,0.7573848916881689,0.5960297404552243,1146.416448096351,75.85827356095712,909.2827464768955,72.3383600122157,-6.717035297386376,1.277845084499582
SF,2078.0,33.16875,29.43957355335311,49.558499999999995,45.64726342535685,0.40608099085634236,0.359567875978984,0.6075295753060626,0.5563534245969671,1.0136105661624049,0.6983648137820027,0.7575073903419933,0.5948576673734092,1146.4496039713508,75.86297915112839,909.3323784768952,72.36413139663415,-6.725827506295474,1.278063715821648
SF,2079.0,33.0985,29.479929421786576,49.49575,45.575645460256915,0.40536345971622356,0.3599846637673895,0.6065859148201026,0.5554945375338324,1.0119493745363264,0.6977325886558128,0.7593413731195979,0.5943348122989484,1146.482737596351,75.86766987017785,909.3819056018953,72.38985219446117,-6.734621376325125,1.2782815200028932
SF,2080.0,33.172000000000004,29.49109123354825,49.40525,45.49575808310707,0.4066402248177029,0.3600190998273552,0.6051557338190369,0.5545457269752613,1.0117959586367398,0.6968357046253169,0.760525412070537,0.5934921033240892,1146.5158728463507,75.87234598635848,909.4313561018953,72.41552992620083,-6.743416153658538,1.2784986685469324
SF,2081.0,33.11625,29.492544906140445,49.291250000000005,45.45349480530195,0.40611438498132185,0.3599678095470699,0.6034628188337712,0.5540525028258813,1.009577203815093,0.6964207139727487,0.760457426389269,0.5929750235412603,1146.5490169713507,75.87699500732677,909.4807043518953,72.44117550903464,-6.7522121170773115,1.2787152849982462
SF,2082.0,33.10525,29.49729968139223,49.02325,45.37578105869754,0.4047958408818011,0.36004974531406814,0.6011102111770513,0.5530419876240774,1.0059060520588525,0.6955286645738203,0.7612799081911851,0.5921396748803412,1146.5821277213508,75.88161659404456,909.5298616018954,72.46677697873734,-6.761011025449375,1.2789312036572744
SF,2083.0,33.0065,29.522379010222718,48.92125375,45.317407940065564,0.40392313610063946,0.36026449849452585,0.5993406684859576,0.5523699824519659,1.003263804586597,0.694868668071006,0.7624747036286859,0.5917971294783234,1146.6151835963508,75.88622060684106,909.5788338537702,72.49232289583324,-6.769813090521052,1.2791462696489697
SF,2084.0,32.926,29.542825170077162,48.892,45.25403608857523,0.4034815757388146,0.3604086314928303,0.5984888542372677,0.5516345709700696,1.0019704299760823,0.6942957887042605,0.7636134318441801,0.5911643089843087,1146.6481498463509,75.89081408275814,909.6277404806453,72.51782414139441,-6.778617123403771,1.2793608403292436
SF,2085.0,32.922,29.574922854914554,48.7095,45.19255807485989,0.4031236995409218,0.3607620801466471,0.5963126353535777,0.5508826749085916,0.9994363348944993,0.693920515085347,0.7644852661775113,0.5905168772544728,1146.6810738463507,75.89540206336044,909.6765412306453,72.5432861937838,-6.787423070021335,1.2795750108529313
SF,2086.0,32.988749999999996,29.62798660260136,48.593,45.143897642282276,0.40375795747006615,0.3613729104862434,0.5952260247580172,0.5502684836220264,0.9989839822280834,0.6936903425810254,0.7655928854515359,0.5902539607330716,1146.714029221351,75.89996701437268,909.7251924806453,72.56871019307334,-6.796230509862774,1.279788601020209
SF,2087.0,33.0175,29.639530897373117,48.39999999999999,45.07360550781764,0.40379150247867124,0.3614849687712581,0.5929649062619233,0.549407036133109,0.9967564087405945,0.6927107865947632,0.7667292670221938,0.5897866706795003,1146.7470323463508,75.90452065756402,909.7736889806453,72.59409960701551,-6.805039289667289,1.2800016978704496
SF,2088.0,33.0225,29.696310214903182,48.3715,45.00598190907243,0.4040916640656902,0.36211830519298,0.5922435071939334,0.5486122976605364,0.9963351712596236,0.6920880621825084,0.7688712757656969,0.5896044467183392,1146.7800523463509,75.90907118744163,909.8220747306453,72.61944382988165,-6.813849393877289,1.2802141876102693
SF,2089.0,33.025999999999996,29.734319528286832,48.154,44.932196430450276,0.4036527027487565,0.36257434250940695,0.5900124866978105,0.5476850725007534,0.9936651894465671,0.6913496224800374,0.7712354158411594,0.5890596440571831,1146.813076596351,75.91362078874191,909.8703374806453,72.64472337355399,-6.822661043696937,1.2804261219375122
SF,2090.0,33.064750000000004,29.77459410993326,48.01425,44.859341795178246,0.40411482011012045,0.36301418682244124,0.5883391854581634,0.5467975374034112,0.992454005568284,0.6905498800694324,0.7722290617429466,0.5887568904577757,1146.8461219713508,75.91815875309956,909.9184216056453,72.66994871892591,-6.831474634099429,1.2806375174431233
SF,2091.0,33.06225,29.80863282954251,47.914,44.80558810132034,0.4043764472231352,0.3633715754701143,0.5867692261249287,0.5461678347253605,0.9911456733480639,0.6899901086963771,0.7738221023719798,0.5885050323897071,1146.8791854713509,75.92267602687798,909.9663857306454,72.69513072617971,-6.840289484259971,1.28084834741287
SF,2092.0,33.88897435897436,30.62492992750029,49.105384615384615,45.848779753688866,0.41551555575079735,0.37320299733101914,0.6000890087485603,0.5589713717494925,1.0156045644993577,0.7061849746125763,0.7940337946100438,0.6028152075303236,1136.1545952270264,75.78410930489258,909.4555913772774,74.57908815697874,-6.971831452366495,1.2979038039882456
SF,2093.0,33.84794871794872,30.656273380467173,48.93333333333334,45.79455769320906,0.4145236592456918,0.37358885270271014,0.598417496265793,0.5582798722467115,1.0129411555114847,0.7054924000110837,0.7959862738876795,0.6026294692932133,1136.188463688565,75.78915251342988,909.5046107362517,74.60486087341188,-6.98062382950649,1.2981277367550301
SF,2094.0,33.84820512820513,30.720415252603857,48.78589743589743,45.75227177268529,0.41460426666544065,0.374328455256927,0.596569998540484,0.5577703361396142,1.0111742652059246,0.7052622413366368,0.7983376411941341,0.6026167582047385,1136.222311765488,75.79418319489348,909.5534703516363,74.63059617368737,-6.989418421796131,1.298351284734751
SF,2095.0,33.925384615384615,30.75989244466875,48.602051282051285,45.67576247052699,0.41508170057644794,0.3748157098341104,0.5945866517658356,0.5568217788294925,1.0096683523422836,0.7045252310344825,0.800537949200633,0.602076209135063,1136.25619856036,75.79921753362545,909.6021643259953,74.65628720012424,-6.998214650487357,1.298574494455681
SF,2096.0,34.00102564102564,30.819833605883414,48.4823076923077,45.627764869835865,0.4161401861689566,0.37550890591367947,0.5928999273850653,0.5562531661129317,1.009040113554022,0.7040661583823647,0.8020137993248939,0.6022332692119242,1136.290161765488,75.80423219749625,909.6507065054824,74.6819250135427,-7.0070119462544085,1.2987970837728444
SF,2097.0,34.06051282051282,30.909145879436263,48.30641025641026,45.55110565992964,0.4170423976854951,0.376569014492783,0.5905510558938052,0.5553334367318292,1.0075934535793003,0.703262047926026,0.8038668176546264,0.6025620095624805,1136.3241925347188,75.80922543351691,909.6991008644568,74.70751513768465,-7.015810279470843,1.2990191492090335
SF,2098.0,34.07051282051282,30.95303418396006,48.144339384615385,45.48169916166029,0.41727928651108354,0.3770616520767951,0.588301072128331,0.5545124956261749,1.0055803586394148,0.7027172991269913,0.8061020888272933,0.6020449200889627,1136.3582580475393,75.81421926631413,909.7473262392773,74.73304652137544,-7.024610342564733,1.299240732557117
SF,2099.0,34.20564102564102,31.02877725494952,47.97435897435897,45.41876903914026,0.41745788176557597,0.37806665798011857,0.5876313945910159,0.553646069703641,1.005089276356592,0.7020169390891638,0.8091836370425768,0.6022242606359742,1136.3923961244625,75.81919931847438,909.795385588457,74.75851078156676,-7.033411657747235,1.2994615633793196
SF,2100.0,34.22,31.10690977224831,47.85230769230769,45.36387192413684,0.4186044485819564,0.3789191081283887,0.5851994426267991,0.5530466919967487,1.0038038912087557,0.7013329188906566,0.8115268962178352,0.6027029508105352,1136.4266089449752,75.8241723885846,909.84329892179,74.7839260221998,-7.042213861163452,1.2996818679947804
SF,2101.0,35.074999999999996,31.962999348829996,48.896842105263154,46.44093163436,0.428938004308699,0.38932437378967644,0.5979940331185943,0.5661738991441936,1.0269320374272934,0.7179759603590704,0.833430969417561,0.6175298180207254,1147.861287601422,75.4703982698831,908.8122878407846,76.75690448392957,-6.980631524298833,1.328943809750732
SF,2102.0,35.153684210526315,32.049069032744704,48.78552631578947,46.37847036778247,0.4294130689132856,0.3903876515509086,0.5970014577877171,0.5653871014035737,1.0264145267010027,0.7174031697578214,0.8359843306790108,0.6178220293757275,1147.896401943527,75.47527891287386,908.8611290249952,76.78291700525426,-6.989411501016768,1.3291657275973319
SF,2103.0,35.237631578947365,32.12465274026564,48.65868421052632,46.312073407632774,0.4304373694334569,0.39128632285534487,0.5953909074652968,0.5645843065684645,1.0258282768987537,0.7168175760984652,0.837973747460597,0.6179280757103724,1147.9315976014218,75.48014002048089,908.9098511302584,76.80887800575526,-6.998192029614967,1.3293869363928685
SF,2104.0,35.258421052631576,32.2024580047973,48.56131578947368,46.25364277989419,0.4310034885116543,0.3921902247868351,0.5937627112321466,0.5639083311984657,1.024766199743801,0.7162711887673611,0.8411734048830773,0.6181222424559492,1147.9668456277377,75.48499351332916,908.9584611302583,76.8347878419134,-7.006973382376646,1.3296075339203053
SF,2105.0,35.399222289473684,32.30875938474306,48.335,46.20666975984698,0.43218799501999783,0.39350754216556305,0.5915768247553924,0.5632952309069429,1.0237648197753904,0.7158056200798125,0.8437252573015376,0.6189073071156846,1148.0021744494086,75.48984474475021,909.0069092881531,76.86064567047555,-7.015755766866886,1.3298278608864196
SF,2106.0,35.462105263157895,32.39099496293805,48.22052631578947,46.14018916501763,0.4330631318218609,0.39448222153331197,0.5900200429753703,0.5624970370428358,1.023083174797231,0.7154832664232,0.8454401652500744,0.618858214457894,1148.037605113185,75.49468257110198,909.055187051311,76.88644555378042,-7.0245389928696005,1.3300477774296
SF,2107.0,35.59815789473684,32.50898893946592,48.040263157894735,46.05715757107447,0.4347552135724815,0.3959015747195793,0.5878679632430078,0.5614829988450122,1.0226231768154892,0.7147719277011142,0.848713600668663,0.6192635337407333,1148.073135244764,75.49950321479373,909.1033174460478,76.91218422872232,-7.033322789693795,1.330266987706846
SF,2108.0,35.67447368421053,32.59244158659355,47.85578947368421,46.0089914994008,0.43594751472598325,0.39688024572492,0.585188745282812,0.5609281117905233,1.0211362600087952,0.7139996337448253,0.8512699056497633,0.6200839699287997,1148.1087715605536,75.5043145633466,909.1512654723637,76.9378563745162,-7.042107559975381,1.3304853528414962
SF,2109.0,35.71447368421053,32.66126551197491,47.67526315789474,45.96000199682662,0.4355714027113974,0.3977637923127246,0.5836958628189118,0.5602837619608505,1.0192672655303092,0.7132876951290598,0.8536533095250497,0.6206179296047614,1148.144466034238,75.50910629163113,909.1990309986793,76.96347078015113,-7.050894008212612,1.3307029892827977
SF,2110.0,35.78263157894737,32.76271863338489,47.49526315789473,45.88566789468612,0.4372177956565153,0.39892243610396577,0.5807465649434335,0.55943210263422,1.0179643605999487,0.7125965667725382,0.8559038084608561,0.6210649281155624,1148.1802145868694,75.51386976554666,909.2466162618374,76.98902924696255,-7.0596820423995466,1.3309199603142532
SF,2111.0,36.82972972972973,33.711774553911255,48.56540540540541,47.006048545764116,0.44988321173956486,0.4104698883822579,0.5939447726277721,0.5730838648440175,1.0438279843673368,0.7294711500171053,0.8820393704364065,0.6374336409991554,1139.3557413324604,76.14042491845441,920.6713441337789,76.78863401530413,-6.984124555140348,1.359863634172713
SF,2112.0,36.96972972972973,33.82686213547678,48.40486486486487,46.9712097657933,0.450705193407965,0.411913935051686,0.5927599998599444,0.5726071770486921,1.0434651932679095,0.7294153598878916,0.8847615073357608,0.6381944991655838,1139.39264106219,76.14571537121392,920.7198292689139,76.81501839912454,-6.992887558551531,1.3600816693063358
SF,2113.0,37.08486486486487,33.91682317884996,48.14108108108108,46.87344032567227,0.45280893843767045,0.41294545915992564,0.5887305813450067,0.57147299798733,1.0415395197826773,0.7281076794178939,0.886253969074579,0.638738438568671,1139.4296683594873,76.15099572106776,920.768102241887,76.84134503845448,-7.001651706195005,1.3602990303094724
SF,2114.0,37.196216216216214,34.002197524767645,48.08297297297297,46.82794017043155,0.45430679961168513,0.41395839216905045,0.5878625090446089,0.5709297746537487,1.0421693086562944,0.7273633164374937,0.8894829707579743,0.6395610464159224,1139.4668089000281,76.15626010711395,920.816214268914,76.86759362440584,-7.010416501780785,1.3605155111472913
SF,2115.0,37.26756756756756,34.106385367883185,47.85,46.76454458019034,0.4543806699377943,0.41526843404510005,0.585765048049215,0.5701061894878963,1.0401457179870093,0.7266935753104143,0.8911137342331056,0.6403522018262311,1139.5040407919198,76.16149854579558,920.8641807554005,76.89377712847285,-7.0191819942674645,1.3607311113456242
SF,2116.0,37.41594594594595,34.21256781863431,47.7627027027027,46.713558010628525,0.45664430220628177,0.4165074550766064,0.5843020387145167,0.5695161647442916,1.0409463409207984,0.7259125058485946,0.895410931747703,0.6413033109014057,1139.5413825486764,76.16670657663406,920.911987106752,76.91989907523781,-7.027948098238011,1.3609458044971017
SF,2117.0,37.50702702702703,34.33122079102972,47.568108108108106,46.67624499784454,0.45749952129478844,0.4179556490022934,0.5821676899888892,0.5690440094457353,1.0396672112836778,0.7256175476739155,0.8983788634543104,0.6423358913103644,1139.578844035163,76.17188023176087,920.9596525121573,76.94597316595649,-7.036714441461908,1.3611596766079574
SF,2118.0,37.63567567567568,34.42915461212647,47.41891891891892,46.61955361847798,0.4584746868391969,0.41917718595453207,0.5809694862557987,0.5683096016679752,1.0394441730949957,0.7249399747058295,0.9001931552086196,0.6431757000916554,1139.6164153865145,76.17703157022734,921.0071460256707,76.9719945969013,-7.045481535769719,1.3613729385011606
SF,2119.0,37.77189189189189,34.55187449204019,47.22351351351351,46.561201102304324,0.46082091256236996,0.4206022652945017,0.5778230997897358,0.5676561553714158,1.0386440123521057,0.7239850343213873,0.9038955413364057,0.6445020779072096,1139.6541191702981,76.18217368890221,921.054467241887,76.99794604596363,-7.054249141676994,1.3615853671817848
SF,2120.0,37.892162162162165,34.67546063864872,47.086756756756756,46.507712844202864,0.4626863930903657,0.42206034513662033,0.5758102580534974,0.567029342538163,1.0384966511438631,0.7235336591489188,0.907599963517266,0.6453798991531955,1139.6919511973254,76.18728859154865,921.1016223770222,77.02382948053668,-7.063017221345247,1.3617968207000408
